ticker: ENMT3 | cnpj: 04.128.563/0001-10 | id: 18970
ticker: EUCA3 | cnpj: 56.643.018/0001-66 | id: 5770
ticker: ETER3 | cnpj: 61.092.037/0001-81 | id: 5762
ticker: ESTR4 | cnpj: 61.082.004/0001-50 | id: 8427
ticker: ESTR3 | cnpj: 61.082.004/0001-50 | id: 8427
ticker: ESPA3 | cnpj: 26.659.061/0001-59 | id: 25445
ticker: EQTL3 | cnpj: 04.895.728/0001-80 | id: 18309
ticker: EQPA7 | cnpj: 04.895.728/0001-80 | id: 18309
ticker: EQPA6 | cnpj: 04.895.728/0001-80 | id: 18309
ticker: EQPA5 | cnpj: 04.895.728/0001-80 | id: 18309
ticker: EQPA3 | cnpj: 04.895.728/0001-80 | id: 18309
ticker: EPAR3 | cnpj: 42.331.462/0001-31 | id: 15458
unmatched: G2DI33 | G2D INVESTMENTS LTD
ticker: GEPA3 | cnpj: 02.998.301/0001-81 | id: 18368
ticker: GEPA4 | cnpj: 02.998.301/0001-81 | id: 18368
ticker: GFSA3 | cnpj: 01.545.826/0001-07 | id: 16101
unmatched: IGTI3 | JEREISSATI PARTICIPACOES S.A.
unmatched: IGTI11 | JEREISSATI PARTICIPACOES S.A.
ticker: IFCM3 | cnpj: 04.149.454/0001-80 | id: 19453
ticker: HYPE3 | cnpj: 02.932.074/0001-91 | id: 21431
ticker: HOOT4 | cnpj: 33.858.168/0001-91 | id: 6696
ticker: HETA4 | cnpj: 92.749.225/0001-63 | id: 6629
ticker: HBSA3 | cnpj: 12.648.327/0001-53 | id: 22675
ticker: HBRE3 | cnpj: 14.785.152/0001-51 | id: 25402
ticker: HBOR3 | cnpj: 49.263.189/0001-02 | id: 20877
ticker: HAPV3 | cnpj: 05.197.443/0001-38 | id: 24392
ticker: HAGA4 | cnpj: 30.540.991/0001-66 | id: 13366
ticker: HAGA3 | cnpj: 30.540.991/0001-66 | id: 13366
ticker: GSHP3 | cnpj: 08.764.621/0001-53 | id: 21008
unmatched: GRND3 | GRENDENE S.A.
unmatched: GPIV33 | GP INVESTMENTS, LTD.
ticker: GPAR3 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: GOLL54 | cnpj: 06.164.253/0001-87 | id: 19569
ticker: GOAU4 | cnpj: 59.104.513/0001-95 | id: 22381
ticker: GOAU3 | cnpj: 59.104.513/0001-95 | id: 22381
ticker: GMAT3 | cnpj: 33.041.260/0652-90 | id: 6505
unmatched: GGPS3 | GPS PARTICIPACOES E EMPREENDIMENTOS S.A.
ticker: GGBR4 | cnpj: 12.528.708/0001-07 | id: 25283
ticker: GGBR3 | cnpj: 12.528.708/0001-07 | id: 25283
ticker: ENMT4 | cnpj: 04.128.563/0001-10 | id: 18970
ticker: ENJU3 | cnpj: 16.922.038/0001-51 | id: 25259
ticker: CMIN3 | cnpj: 08.902.291/0001-15 | id: 25585
ticker: CSED3 | cnpj: 62.984.091/0001-02 | id: 25526
ticker: CXSE3 | cnpj: 22.543.331/0001-00 | id: 23795
ticker: CVCB3 | cnpj: 10.760.260/0001-19 | id: 23310
ticker: CURY3 | cnpj: 08.797.760/0001-83 | id: 25100
ticker: CTSA4 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: CTSA3 | cnpj: 21.240.146/0001-84 | id: 25658
ticker: CTKA4 | cnpj: 82.640.558/0001-04 | id: 4146
ticker: CTKA3 | cnpj: 82.640.558/0001-04 | id: 4146
ticker: CTAX3 | cnpj: 04.032.433/0001-80 | id: 19100
ticker: CSUD3 | cnpj: 01.896.779/0001-38 | id: 20044
ticker: CSNA3 | cnpj: 21.240.146/0001-84 | id: 25658
